ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
1065,simple,1066,Cosmetic Glitter,1,0,visible,Obsessive Compulsive Cosmetics,"Obsessive Compulsive Cosmetics Cosmetic Glitter is a Glitter that retails for $14.00. There are 12 shades that have been released, which you can select from below.",,,taxable,,1,,,0,0,,,,,1,,136,84,Uncategorized,,,,,,,,,,,,0
1066,simple,1067,CrÃ¨me Colour Concentrate,1,0,visible,Obsessive Compulsive Cosmetics,"Obsessive Compulsive Cosmetics CrÃ¨me Colour Concentrate is a Eyeshadow that retails for $20.00. There are 6 shades that have been released, which you can select from below.",,,taxable,,1,,,0,0,,,,,1,,178,201,Uncategorized,,,,,,,,,,,,0
1067,simple,1068,Foundation #2,1,0,visible,Obsessive Compulsive Cosmetics,A firm but flexible brush that's a great alternative to an airbrush forÂ OCC SkinÂ applications. A must-have when working withÂ OCC Tint.Â ,,,taxable,,1,,,0,0,,,,,1,,209,57,Uncategorized,,,,,,,,,,,,0
1068,simple,1069,Large Powder #1,1,0,visible,Obsessive Compulsive Cosmetics,A luxuriously soft and large all-purpose powder brush for use on the face and body.,,,taxable,,1,,,0,0,,,,,1,,202,143,Uncategorized,,,,,,,,,,,,0
1069,simple,1070,Large Shader #7,1,0,visible,Obsessive Compulsive Cosmetics,A makeup standard for applying creme and powder products densely and precisely.,,,taxable,,1,,,0,0,,,,,1,,137,89,Uncategorized,,,,,,,,,,,,0
1070,simple,1071,Lip Tar,1,0,visible,Obsessive Compulsive Cosmetics,"A stunning new innovation in lip color, OCC Lip Tar combines the longevity of a lipstick, with the ease of application of a gloss. Goes on slick and moist, and dries down to a satin finish. Ultra-saturated in color, Lip Tar contains an unprecedented amount of pigment - a little goes a very, very long way! An intense yet featherweight layer of color that never looks or feels heavy. Meant to be mixed, Lip Tar comes in concise array of colors for a limitless selection of shades made by you! A simple, elegant formula that contains Hemp Oil, Peppermint Oil and Vitamin E, OCC Lip Tar feels as good on the lips as it looks!",,,taxable,,1,,,0,0,,,,,1,,100,175,Uncategorized,,,,,,,,,,,,0
1071,simple,1072,Loose Colour Concentrate,1,0,visible,Obsessive Compulsive Cosmetics,"These micronized colour pigments are fused with light- reflecting mica and can be used to apply shimmer on the eyes, lips, cheeks and anywhere else on the face or body for a sleek, eye-catching look. Whether for smoky, shimmering eyes, highlighted cheeks or even a dramatic, metallic lip, LOOSE COLOUR CONCENTRATES are the ultimate product for customizable color. Also great mixed with our Primer and OCC Skin Clear Mixing Medium to create custom - and even airbrushable - colours. â€¢ Available in 36 Versatile, Long-Wearing Shades â€¢ Carmine Free! 100% Vegan, Mineral-Based Pigments â€¢ Unadulterated Pigment - No Fillers, Binders or Extenders",,,taxable,,1,,,0,0,,,,,1,,79,97,Uncategorized,,,,,,,,,,,,0
1072,simple,1073,Nail Lacquer,1,0,visible,Obsessive Compulsive Cosmetics,Obsessive Compulsive Cosmetics Anime that is permanent and retails for $10.00 and contains 0.50 oz.,,,taxable,,1,,,0,0,,,,,1,,227,155,Uncategorized,,,,,,,,,,,,0
1073,simple,1074,OCC Skin Clear Mixing Medium,1,0,visible,Obsessive Compulsive Cosmetics,"An extraordinary multi-use product, it can be used alone to sheer out existing OCC Skinâ„¢ shades. As a mixing medium, itâ€™s also used to emulsify ourÂ Loose ColoursÂ for custom colour airbrush applications. Because it has the same natural matte finish as our foundations, it also functions as an effective anti-shine spray for a powder-free application.",,,taxable,,1,,,0,0,,,,,1,,134,25,Uncategorized,,,,,,,,,,,,0
1074,simple,1075,OCC Skin Primer,1,0,visible,Obsessive Compulsive Cosmetics,"Designed to be applied with ourÂ #002 Foundation Brush, this lightweight lotion soothes and moisturizes, and creates a smooth surface for makeup to adhere to - an essential first step before applying airbrush makeup. Chamomile Extract soothes sensitive skin, while Cornflower Extract helps to keep moisture levels in check. Excellent as a combination moisturizer/primer for oil-rich skintypes. Also a phenomenal eye base for ourLoose Colours, giving them incredible longevity. Voted one ofÂ Women's Day Magazine'sÂ Top Beauty Buys!",,,taxable,,1,,,0,0,,,,,1,,119,122,Uncategorized,,,,,,,,,,,,0
1075,simple,1076,Precision Lip #10,1,0,visible,Obsessive Compulsive Cosmetics,"For those who prefer a more traditional lip brush, the rounded tip of the bristles comes to a firm point, for a perfect application ofÂ Lip TarÂ or your other favorite lip products.Â ",,,taxable,,1,,,0,0,,,,,1,,111,70,Uncategorized,,,,,,,,,,,,0
1076,simple,1077,Pure Cosmetic Pigment,1,0,visible,Obsessive Compulsive Cosmetics,"Obsessive Compulsive Cosmetics Pure Cosmetic Pigment is a Eyeshadow that retails for $14.00 and contains 0.09 oz. There are 2 shades that have been released, which you can select from below.",,,taxable,,1,,,0,0,,,,,1,,206,72,Uncategorized,,,,,,,,,,,,0
1077,simple,1078,Short Shader #6,1,0,visible,Obsessive Compulsive Cosmetics,"AÂ thick, fluffy and compact shading brush for the eyelids. A must to apply ourÂ Loose Colours.Â ",,,taxable,,1,,,0,0,,,,,1,,201,223,Uncategorized,,,,,,,,,,,,0
1078,simple,1079,Small Shader #8,1,0,visible,Obsessive Compulsive Cosmetics,For compact and precise applications of powder and creme products. Excellent for small detail work.,,,taxable,,1,,,0,0,,,,,1,,198,154,Uncategorized,,,,,,,,,,,,0
1079,simple,1080,Tapered Blending #4,1,0,visible,Obsessive Compulsive Cosmetics,"A standard brush in any professional's kit, an excellent brush for contouring the eye and blending into the crease.",,,taxable,,1,,,0,0,,,,,1,,151,54,Uncategorized,,,,,,,,,,,,0
1080,simple,1081,Amplified Lash Mascara,1,0,visible,Buxom,"Amplified Lash will rock your world. All it takes is a simple turn of the dial. Crank up the expandable brush to the fully extended position to majorly volumize and thicken lashes, and twist down to the ultra compact position to precisely comb through lashes for incredible length and definition.",,,taxable,,1,,,0,0,,,,,1,,83,125,Uncategorized,,,,,,,,,,,,0
1081,simple,1082,Big & Healthy Lip Cream,1,0,visible,Buxom,"Tingle, plump & shine your pout to super-sexy proportions. No shimmer, no glimmer-just creamy glass-smooth gloss, decadent color, intoxicating shine, and that famous Buxom tingle.",,,taxable,,1,,,0,0,,,,,1,,57,223,Uncategorized,,,,,,,,,,,,0
1082,simple,1083,Big & Healthy Full-Color Lip Polish,1,0,visible,Buxom,"Big lips. Big color. Meet our plumping polish for the Buxom babe who wants it all. Get fuller, more voluptuous lips along with opaque lipcolor.",,,taxable,,1,,,0,0,,,,,1,,103,86,Uncategorized,,,,,,,,,,,,0
1083,simple,1084,Big & Healthy Lip Polish,1,0,visible,Buxom,"Tingle, plump & shine your pout to super-sexy proportions. This shimmering, sheer lip polish instantly creates the look of fuller, more voluptuous lips with luminous shine.Â ",,,taxable,,1,,,0,0,,,,,1,,87,87,Uncategorized,,,,,,,,,,,,0
1084,simple,1085,Big & Healthy Lip Polish - Diamond,1,0,visible,Buxom,"Tingle, plump & sparkle & shine your pout to super-sexy proportions. This sheer, sparkling lip polish instantly creates the look of fuller, more voluptuous lips with luminous shine.Â ",,,taxable,,1,,,0,0,,,,,1,,126,75,Uncategorized,,,,,,,,,,,,0
1085,simple,1086,Big & Healthy Lip Polish â€“ Diamond,1,0,visible,Buxom,"Tingle, plump & sparkle & shine your pout to super-sexy proportions. This sheer, sparkling lip polish instantly creates the look of fuller, more voluptuous lips with luminous shine.Â ",,,taxable,,1,,,0,0,,,,,1,,227,193,Uncategorized,,,,,,,,,,,,0
1086,simple,1087,Big & Healthy Lip Stick,1,0,visible,Buxom,"This 3-in-1 Lip Perfecter does three jobsâ€”it defines the shape of the lips like a liner, fills them in with velvet matte color, and plumps them to their full Buxom potential.",,,taxable,,1,,,0,0,,,,,1,,157,219,Uncategorized,,,,,,,,,,,,0
1087,simple,1088,Big & Healthy Lip Tarnish,1,0,visible,Buxom,"Big & Healthy Lip Tarnish takes color to a new levelâ€”it tints like a stain, shines like a gloss, moisturizes like a balm, and plumps like nobody's business.",,,taxable,,1,,,0,0,,,,,1,,122,222,Uncategorized,,,,,,,,,,,,0
1088,simple,1089,Full-Bodied Lip Gloss,1,0,visible,Buxom,"Talk the talk with this ultra-hydrating, volumizing lip gloss with a smooth, soft-cushion sensation. Its dual moisturizing and plumping formula, powered by time-released, encapsulated hyaluronic spheres, promotes constant hydration and fullness.",,,taxable,,1,,,0,0,,,,,1,,151,36,Uncategorized,,,,,,,,,,,,0
1089,simple,1090,Inside Eyeliner,1,0,visible,Buxom,"Layer on the jewels with Buxom Insider Eyeliners. The rich, velvety twist-up pencil liner glides on ultra smooth to deliver the perfect line without tugging.",,,taxable,,1,,,0,0,,,,,1,,236,152,Uncategorized,,,,,,,,,,,,0
1090,simple,1091,Lash Mascara,1,0,visible,Buxom,"Bigger is better. Buxom Lash Mascara intensely volumizes for bigger, fuller lashes.Â ",,,taxable,,1,,,0,0,,,,,1,,140,127,Uncategorized,,,,,,,,,,,,0
1091,simple,1092,Lashliner,1,0,visible,Buxom,"Buxom Lashliner may look like just an eyeliner, but it's also a thickening and conditioning treatment that instantly takes your lashes from hardly any to very many.",,,taxable,,1,,,0,0,,,,,1,,110,124,Uncategorized,,,,,,,,,,,,0
1092,simple,1093,Pen & Ink Long-Last Eyeliner,1,0,visible,Buxom,Â The versatile flat felt-tip is ideal for delivering a sleek or bold line in a soft shine finish with complete precision.,,,taxable,,1,,,0,0,,,,,1,,208,51,Uncategorized,,,,,,,,,,,,0
1093,simple,1094,Stay-There Eyeshadow,1,0,visible,Buxom,"This bounc-i-licious new eye color offers the ultimate experience with an unexpectedly plush, lightweight texture and vivid color. It leaps and bounds beyond what you've come to expect from eye colorâ€”and it's even waterproof. Named after our loyal four-legged friends, these stay-put shades will be your faithful new beauty companions as they comfort and care for your pretty peepers. The mineral-infused, paraben-free formula pampers delicate skin with soothing Aloe extract and vitamin Eâ€”all with a non-greasy, long-wearing finish. Touch it. Pet it. Love it. ",,,taxable,,1,,,0,0,,,,,1,,77,78,Uncategorized,,,,,,,,,,,,0
1094,simple,1095,Stick Around Eye Primer,1,0,visible,Buxom,This eye primer pencil acts as the perfect companion to your favorite eye products.Â ,,,taxable,,1,,,0,0,,,,,1,,135,112,Uncategorized,,,,,,,,,,,,0
1095,simple,1096,True Hue Blush,1,0,visible,Buxom,"Sweep on this silky, sheer ultra-buildable blush for the color of your dreams. True Hue Blush contains rhodiola, an arctic plant root that makes cheeks appear refreshed, allowing them to come alive with color.Â ",,,taxable,,1,,,0,0,,,,,1,,66,41,Uncategorized,,,,,,,,,,,,0
1096,simple,1097,Waterproof Lash Mascara,1,0,visible,Buxom,Waterproof Lash Mascara intensely volumizes while separating and defining every single lash.,,,taxable,,1,,,0,0,,,,,1,,147,236,Uncategorized,,,,,,,,,,,,0
1097,simple,1098,Waterproof Smoky Eye Sticks,1,0,visible,Buxom,"This versatile eye stick is your secret weapon for sexy, smoky eyes. Sultry and smoldering, it shadows, lines and smokes for easy killer eye looks. The waterproof, smudge proof formula stays put, so your eye look will stay fierce as long as you do.",,,taxable,,1,,,0,0,,,,,1,,205,62,Uncategorized,,,,,,,,,,,,0
1098,simple,1099,Continuous Renewal Complex Large,1,0,visible,md formulations,"Renew and revive with our age-defying serum. Ideal for combination, oily and normal skin, the lightweight formula works to diminish the signs of aging, including fine lines and wrinkles. Use as a daily facial treatment to reveal softer, smoother, younger-looking skin.",,,taxable,,1,,,0,0,,,,,1,,244,45,Uncategorized,,,,,,,,,,,,0
1099,simple,1100,Continuous Renewal Complex Small,1,0,visible,md formulations,"Renew and revive with our age-defying serum. Ideal for combination, oily and normal skin, the lightweight formula works to diminish the signs of aging, including fine lines and wrinkles. Use as a daily facial treatment to reveal softer, smoother, younger-looking skin.",,,taxable,,1,,,0,0,,,,,1,,66,229,Uncategorized,,,,,,,,,,,,0
1100,simple,1104,Critical Care Shielding CrÃ¨me,1,0,visible,md formulations,Our cutting-edge formula uses Polysilicone and Epidermal Fortifying Lipid (EFL) Technology to strengthen the skin's natural protective barrier. Promote optimal skin repair following environmental damage or skin resurfacing treatments.,,,taxable,,1,,,0,0,,,,,1,,148,42,Uncategorized,,,,,,,,,,,,0
1101,simple,1105,Critical Care Skin Repair Complex,1,0,visible,md formulations,"Reveal your smoothest, most beautiful skin. Our revolutionary Critical Care Skin Repair Complex is clinically proven to help repair skin cells.",,,taxable,,1,,,0,0,,,,,1,,126,109,Uncategorized,,,,,,,,,,,,0
1102,simple,1106,Daily Peel Pads,1,0,visible,md formulations,"Want brand new skin? All you have to do is uncover it. Our convenient peel pads lightly and gradually sweep away roughness and damaged skin cells to reveal youthful, healthy-looking skin. They also prepare your skin to take in essential moisture, vitamins and nutrients. Resurface and refine your skin daily with our weightless, deep-cleaning formula.",,,taxable,,1,,,0,0,,,,,1,,177,144,Uncategorized,,,,,,,,,,,,0
1103,simple,1107,Face & Body Scrub,1,0,visible,md formulations,"Take a few years off your skin. Our gentle scrub cleanses the face and body while removing dry, rough skin along the way. Enjoy improved skin texture and clarity in addition to a good clean.",,,taxable,,1,,,0,0,,,,,1,,124,28,Uncategorized,,,,,,,,,,,,0
1104,simple,1108,Face & Body Scrub Travel Size,1,0,visible,md formulations,"Take a few years off your skin. Our gentle scrub cleanses the face and body while removing dry, rough skin along the way. Enjoy improved skin texture and clarity in addition to a good clean.",,,taxable,,1,,,0,0,,,,,1,,66,233,Uncategorized,,,,,,,,,,,,0
1105,simple,1109,Facial Cleanser,1,0,visible,md formulations,"Meet our best-selling product for over three years. Ideal for normal/combination skin as well as dry skin, our daily cleanser literally dissolves makeup, oil and residue â€” revealing softer, smoother, healthier-looking skin.",,,taxable,,1,,,0,0,,,,,1,,202,177,Uncategorized,,,,,,,,,,,,0
